1601928225,971615,101116.0,99271.0,237.61,3,25.4,54.66,292.38,2923.84,28.47
1601928228,974614,101118.0,99212.0,237.48,3,25.4,54.68,292.2,2922.0,28.39
1601928231,977614,101118.0,99508.0,237.05,3,25.38,54.76,291.66,2916.57,28.16
1601928234,980615,101118.0,99806.0,236.41,3,25.38,54.79,290.84,2908.44,27.81
1601928237,983614,101120.0,99746.0,236.08,3,25.37,54.84,290.41,2904.14,27.63
1601928240,986615,101118.0,99627.0,236.01,3,25.38,54.82,290.33,2903.25,27.59
1601928243,989614,101118.0,99806.0,235.78,3,25.38,54.8,290.02,2900.17,27.47
1601928246,992614,101116.0,99567.0,235.93,3,25.39,54.76,290.2,2902.01,27.54
1601928249,995614,101118.0,99567.0,236.07,3,25.38,54.77,290.37,2903.68,27.61
1601928252,998615,101120.0,100045.0,235.6,3,25.38,54.75,289.77,2897.66,27.36
1601928255,1001615,101118.0,99449.0,236.05,3,25.37,54.77,290.33,2903.29,27.6
1601928258,1004615,101120.0,99806.0,235.95,3,25.37,54.73,290.19,2901.92,27.54
1601928261,1007615,101122.0,99627.0,236.14,3,25.36,54.74,290.42,2904.23,27.64
1601928264,1010614,101118.0,99985.0,235.85,3,25.37,54.72,290.04,2900.4,27.48
1601928267,1013615,101116.0,99567.0,236.19,3,25.37,54.71,290.46,2904.59,27.65
1601928270,1016614,101120.0,99567.0,236.46,3,25.37,54.67,290.79,2907.88,27.79
1601928273,1019614,101122.0,100045.0,236.08,3,25.37,54.63,290.3,2903.03,27.59
1601928276,1022615,101118.0,99806.0,236.15,3,25.37,54.59,290.39,2903.87,27.62
1601928279,1025615,101120.0,99686.0,236.4,3,25.36,54.56,290.69,2906.92,27.75
1601928282,1028614,101120.0,99985.0,236.26,3,25.34,54.58,290.5,2904.97,27.67
1601928285,1031615,101118.0,99449.0,236.89,3,25.31,54.62,291.29,2912.86,28.0
1601928288,1034615,101120.0,100225.0,236.39,3,25.32,54.58,290.64,2906.44,27.73
1601928291,1037615,101120.0,100165.0,236.14,3,25.33,54.56,290.32,2903.22,27.59
1601928294,1040615,101118.0,100346.0,235.78,3,25.32,54.59,289.86,2898.6,27.4
1601928297,1043614,101120.0,100648.0,235.18,3,25.32,54.62,289.1,2890.95,27.09
1601928300,1046615,101122.0,100045.0,235.53,3,25.32,54.65,289.53,2895.28,27.26
1601928303,1049615,101120.0,100406.0,235.33,3,25.33,54.64,289.27,2892.73,27.16
1601928306,1052614,101122.0,100467.0,235.13,3,25.34,54.62,289.01,2890.11,27.05
1601928309,1055615,101120.0,100770.0,234.63,3,25.35,54.57,288.38,2883.76,26.79
1601928312,1058614,101120.0,99686.0,235.68,3,25.33,54.59,289.68,2896.8,27.33
1601928315,1061615,101120.0,100045.0,235.97,3,25.34,54.54,290.04,2900.36,27.47
1601928318,1064614,101118.0,100225.0,235.96,3,25.35,54.51,290.01,2900.14,27.47
1601928321,1067614,101122.0,100285.0,235.91,3,25.34,54.5,289.95,2899.47,27.44
1601928324,1070614,101118.0,100648.0,235.45,3,25.35,54.46,289.35,2893.51,27.19
1601928327,1073615,101118.0,100831.0,234.92,3,25.35,54.46,288.68,2886.78,26.92
1601928330,1076614,101120.0,100648.0,234.82,3,25.33,54.48,288.55,2885.51,26.86
1601928333,1079615,101120.0,100165.0,235.4,3,25.31,54.53,289.26,2892.61,27.15
1601928336,1082615,101122.0,100285.0,235.68,3,25.3,54.55,289.6,2896.0,27.29
1601928339,1085614,101120.0,100406.0,235.74,3,25.3,54.54,289.67,2896.74,27.32
1601928342,1088614,101122.0,100105.0,236.2,3,25.3,54.49,290.23,2902.34,27.56
1601928345,1091614,101118.0,100467.0,236.07,3,25.31,54.48,290.07,2900.65,27.49
1601928348,1094614,101118.0,99686.0,236.97,3,25.31,54.51,291.19,2911.89,27.96
1601928351,1097614,101120.0,100225.0,236.93,3,25.31,54.51,291.14,2911.35,27.93
1601928354,1100615,101120.0,100105.0,237.1,3,25.28,54.58,291.33,2913.35,28.02
1601928357,1103615,101118.0,99865.0,237.56,3,25.25,54.64,291.9,2919.04,28.26
1601928360,1106614,101116.0,99925.0,237.84,3,25.23,54.69,292.24,2922.44,28.41
1601928363,1109615,101118.0,100165.0,237.75,3,25.24,54.65,292.12,2921.18,28.35
1601928366,1112615,101118.0,100225.0,237.61,3,25.26,54.6,291.94,2919.38,28.28
1601928369,1115614,101120.0,100527.0,237.14,3,25.28,54.56,291.34,2913.37,28.02
1601928372,1118615,101118.0,100406.0,236.99,3,25.26,54.61,291.14,2911.44,27.94
1601928375,1121615,101118.0,100406.0,236.92,3,25.25,54.61,291.04,2910.44,27.9
1601928378,1124614,101118.0,100527.0,236.75,3,25.23,54.67,290.82,2908.17,27.8
1601928381,1127614,101120.0,100045.0,237.25,3,25.23,54.66,291.43,2914.33,28.06
1601928384,1130614,101118.0,100406.0,237.13,3,25.25,54.64,291.28,2912.81,28.0
1601928387,1133615,101120.0,100770.0,236.6,3,25.26,54.63,290.6,2906.01,27.71
1601928390,1136614,101120.0,100709.0,236.32,3,25.26,54.62,290.24,2902.37,27.56
1601928393,1139614,101122.0,100770.0,236.05,3,25.26,54.64,289.89,2898.93,27.41
1601928396,1142614,101120.0,101014.0,235.56,3,25.26,54.66,289.27,2892.75,27.16
1601928399,1145614,101120.0,100467.0,235.9,3,25.27,54.66,289.69,2896.85,27.33
1601928402,1148615,101120.0,100527.0,236.07,3,25.26,54.67,289.89,2898.9,27.41
1601928405,1151615,101120.0,100648.0,236.02,3,25.28,54.64,289.82,2898.19,27.38
1601928408,1154615,101120.0,100770.0,235.84,3,25.28,54.64,289.58,2895.77,27.28
1601928411,1157615,101120.0,100770.0,235.7,3,25.28,54.67,289.4,2894.01,27.21
1601928414,1160615,101118.0,100709.0,235.69,3,25.26,54.76,289.38,2893.78,27.2
1601928417,1163615,101120.0,100285.0,236.21,3,25.26,54.74,290.02,2900.24,27.47
1601928420,1166614,101120.0,100225.0,236.65,3,25.26,54.75,290.56,2905.57,27.69
1601928423,1169614,101118.0,100165.0,237.02,3,25.25,54.78,291.02,2910.22,27.89
1601928426,1172615,101122.0,100225.0,237.22,3,25.24,54.78,291.26,2912.63,27.99
1601928429,1175614,101120.0,100165.0,237.46,3,25.21,54.85,291.55,2915.52,28.11
1601928432,1178615,101122.0,100285.0,237.47,3,25.22,54.83,291.56,2915.56,28.11
1601928435,1181615,101122.0,100165.0,237.64,3,25.21,54.87,291.75,2917.51,28.2
1601928438,1184614,101124.0,100225.0,237.66,3,25.24,54.77,291.77,2917.67,28.2
1601928441,1187614,101124.0,99925.0,238.05,3,25.23,54.8,292.25,2922.54,28.41
1601928444,1190614,101122.0,100831.0,237.2,3,25.22,54.84,291.18,2911.78,27.95
1601928447,1193614,101120.0,100892.0,236.54,3,25.22,54.84,290.34,2903.4,27.6
1601928450,1196614,101122.0,100953.0,236.0,3,25.23,54.8,289.66,2896.59,27.32
1601928453,1199615,101120.0,100892.0,235.72,3,25.23,54.78,289.29,2892.89,27.17
1601928456,1202615,101122.0,100831.0,235.59,3,25.24,54.76,289.12,2891.16,27.09
1601928459,1205614,101122.0,100892.0,235.44,3,25.22,54.81,288.92,2889.21,27.02
1601928462,1208614,101124.0,100346.0,236.03,3,25.22,54.76,289.65,2896.5,27.31
1601928465,1211614,101120.0,100045.0,236.84,3,25.22,54.68,290.65,2906.53,27.73
1601928468,1214615,101120.0,100406.0,236.97,3,25.21,54.65,290.82,2908.18,27.8
1601928471,1217615,101120.0,100648.0,236.82,3,25.18,54.67,290.62,2906.15,27.72
1601928474,1220614,101122.0,101136.0,236.15,3,25.16,54.7,289.76,2897.63,27.36
1601928477,1223615,101122.0,101075.0,235.78,3,25.16,54.7,289.29,2892.92,27.17
1601928480,1226615,101122.0,101014.0,235.62,3,25.16,54.71,289.08,2890.8,27.08
1601928483,1229615,101122.0,100406.0,236.27,3,25.17,54.69,289.89,2898.87,27.41
1601928486,1232615,101124.0,100527.0,236.59,3,25.16,54.7,290.28,2902.85,27.58
1601928489,1235615,101122.0,100527.0,236.83,3,25.16,54.7,290.57,2905.74,27.7
1601928492,1238615,101120.0,100831.0,236.65,3,25.15,54.71,290.33,2903.31,27.6
1601928495,1241615,101122.0,100045.0,237.49,3,25.17,54.67,291.38,2913.81,28.04
